id;name;lat;lon
490193700;Wien Auer-Welsbach-Straße;48.152454;16.306082
490158600;Wien Klingerstraße;48.148921;16.339908
490192400;Wien Wildgartenallee;48.159439;16.295645
490072800;Wien Kunerolgasse;48.15418;16.301974
490089800;Wien Mühlbreiten;48.149506;16.310909
490193500;Wien Atzgersdorf, Bildungscampus;48.152265;16.30094
490067700;Wien Kinskygasse/Rossakgasse;48.146171;16.330982
490004600;Wien Am Rosenhügel;48.161875;16.29089
490138900;Wien Triester Str./Rossakgasse;48.145874;16.332537
490053900;Wien Hofwiesengasse;48.170163;16.287231
490117100;Wien Schloss Alterlaa;48.148103;16.306639
490128300;Wien Preyergasse;48.173732;16.285883
490295000;Wien Speising, Gallgasse;48.16948;16.286108
490041300;Wien Goldhammergasse;48.14431;16.322757
490126900;Wien Sobotagasse;48.144202;16.3302
490016300;Wien Breiteneckergasse;48.144184;16.329418
490019900;Wien Gerbergasse;48.149838;16.29943
490117800;Wien Schluckergasse;48.158243;16.291007
490108100;Wien Pflaumengasse;48.156787;16.291196
490023100;Wien Dobrowskygasse;48.143483;16.331971
490050400;Wien Speising, Hermesstraße;48.168203;16.284022
490130400;Wien Stadlergasse;48.181579;16.285784
490129500;Wien Speising;48.173767;16.28324
490138800;Wien Traviatagasse;48.143986;16.34078
490058900;Wien Jagdschloßgasse;48.177138;16.283627
490190800;Wien Atzgersdorf, Ziedlergasse;48.151241;16.296104
490100100;Wien Pensionistenwohnhaus Rosenberg;48.159448;16.286773
490139500;Wien Tullnertalgasse;48.154117;16.291636
490061300;Wien Josef-Österreicher-Gasse;48.147321;16.301785
490000500;Wien Adamovichgasse;48.142665;16.338623
490055200;Wien Hubermanngasse;48.141262;16.33207
490028500;Wien Erlaaer Straße;48.141847;16.316536
490086700;Wien Meischlgasse;48.141433;16.323665
490027800;Wien Endemanngasse;48.153092;16.290431
490091800;Wien Neu Erlaa;48.140624;16.328015
490057000;Wien Hödlgasse;48.149182;16.295474
490032100;Wien Pfarrgasse/Traviatagasse;48.142485;16.343135
490059900;Wien Jochen-Rindt-Straße;48.146162;16.354291
490071000;Wien Klinik Hietzing;48.169138;16.279042
490074100;Wien Lamezanstraße;48.140624;16.336987
490118900;Wien Schrutkagasse;48.181552;16.280795
490017400;Wien Brunner Straße/Erlaaer Straße;48.146198;16.296814
490072400;Wien Inzersdorf, Kolpingstraße;48.1412;16.342299
490160300;Wien Herziggasse;48.140939;16.3125
490009300;Wien Atzgersdorf Kirchenplatz;48.147618;16.29427
490110000;Wien Riedelgasse;48.163268;16.279599
490100000;Wien Pensionistenwohnhaus Atzgersdorf;48.15062;16.289802
490055800;Wien Unter St. Veit, Hummelgasse;48.185678;16.281865
490170700;Wien Rossinigasse;48.184177;16.281074
490172200;Wien Ernanigasse;48.143213;16.3527
490160200;Wien Strampfergasse;48.167286;16.277361
490142200;Wien Verbindungsbahn;48.187332;16.281865
490058600;Wien Inzersdorf, Zetschegasse;48.13871;16.330371
490118300;Wien Schönwiesegasse;48.138557;16.326865
490035000;Wien Forchheimergasse;48.140957;16.307808
490022700;Wien Deißenhofergasse;48.158405;16.280166
490142400;Wien Versorgungsheimplatz;48.172869;16.276031
490138400;Wien Tolstojgasse;48.181022;16.277856
490092300;Wien Erlaaer Spitz;48.137811;16.32397
490173000;Wien Zouvalgasse;48.137901;16.322415
490009200;Wien Atzgersdorf Friedhof;48.143726;16.297928
490070000;Wien Inzersdorf, Slamastraße;48.139006;16.341598
490113400;Wien Ruzickagasse;48.152562;16.284391
490142000;Wien Veitingergasse;48.179512;16.276255
490072600;Wien Kugelmanngasse;48.141092;16.303628
490107500;Wien Ratmannsdorfgasse;48.177381;16.275896
490160400;Wien Eitnergasse;48.138611;16.312365
490069400;Wien Knotzenbachgasse;48.145362;16.293659
490009400;Wien Atzgersdorf;48.147258;16.28875
490109800;Wien Richard-Strauss-Straße;48.137739;16.338218
490069700;Wien Kolbegasse;48.144562;16.360386
490015000;Wien Hetmanekgasse;48.137316;16.316968
490041200;Wien Gogolgasse;48.18237;16.276633
490137000;Wien Tenschertstraße;48.140624;16.352502
490150500;Wien Lainz, Wolkersbergenstraße;48.176015;16.273748
490054900;Wien Horeischygasse;48.183494;16.276723
490025700;Wien Eberstorferweg;48.154647;16.280058
490172900;Wien Mantlergasse;48.19162;16.281514
490004900;Wien Am Spiegeln;48.152274;16.282197
490125500;Wien Sillerplatz;48.159591;16.276345
490136100;Wien Taglieberstraße;48.150009;16.284292
490104400;Wien Preindlgasse;48.187548;16.277325
490075900;Wien Schönbrunner Allee;48.135977;16.325157
490100700;Wien Perfektastraße;48.136804;16.313399
490158100;Wien Vera-Schwarz-Gasse;48.136363;16.338326
490024800;Wien Dr.-Schober-Straße;48.166729;16.272876
490020400;Wien Carlbergergasse;48.141218;16.297955
490178200;Wien Pensionistenwohnhaus Föhrenhof;48.165812;16.272327
490143700;Wien Wagner-Schönkirch-Gasse;48.14351;16.363361
490043400;Wien Gruschaplatz;48.195396;16.282638
490160600;Wien Stipcakgasse;48.135132;16.316473
490147500;Wien Wlassakstraße;48.177516;16.271159
490155300;Wien Ernst-Krenek-Gasse;48.135491;16.342533
490079600;Wien Liesinger-Flur-Gasse;48.136624;16.306342
490112800;Wien Rudolf-Zeller-Gasse;48.14751;16.283429
490077400;Wien Leopoldigasse;48.141712;16.291735
490022800;Wien Laxenburger Str./Heizwerkstr.;48.139608;16.358741
490162600;Wien Birostraße Mitte;48.137901;16.35368
490026100;Wien Eduard-Kittenberger-Gasse;48.136822;16.303223
490033500;Wien Joseph-Lister-Gasse;48.175143;16.269532
490162500;Wien Inzersdorf, Birostraße;48.136732;16.35145
490085300;Wien Maurer Friedhof;48.154468;16.275168
490072200;Wien Kronfußgasse;48.139438;16.359514
490110900;Wien Rohrbacherstraße;48.187683;16.273217
490095600;Wien Ober St. Veit;48.192294;16.275725
490018100;Wien Buchbindergasse;48.163709;16.269783
490162900;Wien Steinergasse;48.142242;16.288876
490041000;Wien Gobergasse;48.179215;16.268794
490005900;Wien An den Steinfeldern;48.137307;16.298117
490143800;Wien Waidhausenstraße;48.19758;16.280696
490174100;Wien Südrandstraße;48.142233;16.367145
490074400;Wien Lafitegasse;48.176195;16.267797
490178500;Wien Ober St. Veit U/F.-Boos-Gasse;48.192096;16.275087
490065500;Wien Karl-Schwed-Gasse;48.149488;16.277109
490034300;Wien Franz-Asenbauer-Gasse;48.154737;16.271257
490193800;Wien Seybelgasse;48.137595;16.294665
490059500;Wien Jenbachgasse;48.166819;16.266277
490160500;Wien Siedlung Wienerflur;48.13212;16.315071
490011300;Wien Linzer Straße/Hochsatzengasse;48.196852;16.2771
490160900;Wien Wienerflurgasse;48.131293;16.318325
490169600;Wien Hackinger Straße;48.193409;16.274305
490021400;Wien Corvinusgasse;48.144463;16.280687
490174200;Wien Heizwerkstraße;48.138566;16.364161
490040600;Wien Glawatschweg;48.163673;16.266188
490109600;Wien Reischergasse;48.174379;16.264462
490058100;Wien Inzersdorf, Großmarkt;48.13568;16.357806
490136200;Wien Talpagasse;48.13221;16.30965
490053400;Wien Hütteldorfer Str./Hochsatzengasse;48.198011;16.277397
490155600;Wien Vorarlberger Allee;48.132965;16.349841
490186900;Wien Josef-Prangl-Straße;48.134592;16.356394
490155500;Wien Tinterstr./Baumgtn. Frhf.;48.200025;16.279617
490150400;Wien Wolfrathplatz;48.187917;16.267779
490024700;Wien Dr.-Neumann-Gasse;48.138179;16.288229
490038500;Wien Gemeindeberggasse;48.18122;16.264534
490168600;Wien Greta-Keller-Gasse;48.134062;16.357158
490160700;Wien Atzlergasse;48.130053;16.315592
490149800;Wien Wittgensteinstraße;48.158764;16.266107
490006600;Wien Angermayergasse;48.184393;16.26492
490011400;Wien Baumgartner Friedhof;48.201418;16.279069
490057600;Wien Industriegelände Liesing West;48.1331;16.298027
490058200;Wien Blumental;48.138826;16.369249
490026800;Wien Einsiedeleigasse;48.183386;16.264345
490162000;Wien Sevcikgasse;48.12883;16.318325
490123500;Wien Siebenhirten;48.129891;16.309704
490132600;Wien Stock im Weg;48.180375;16.262502
490172700;Wien Siebenhirten, Basler Gasse;48.129963;16.308734
490120100;Wien Schweizertalstraße;48.187845;16.265882
490085400;Wien Maurer Hauptplatz;48.150548;16.268839
490079300;Wien Liesing Schulzentrum;48.140624;16.280391
490122800;Wien Pellmannbrücke;48.136381;16.287852
490128500;Wien Speisinger Straße;48.150512;16.269487
490024200;Wien Dostalgasse;48.159834;16.263284
490079100;Wien Liesing Friedhof;48.133622;16.293838
490141500;Wien Ursulinenkloster;48.156355;16.264839
490106500;Wien Raimannstraße;48.20452;16.281307
490033800;Wien Flötzersteig;48.203836;16.278853
490068600;Wien Kleiner Ring;48.166873;16.259832
490035800;Wien Baumgarten;48.199063;16.271491
490122000;Wien Seifertstraße;48.182217;16.261127
490079000;Wien Liesing Feuerwache;48.134044;16.290458
490115000;Wien St.-Hubertus-Platz;48.162342;16.260758
490085000;Wien Mehlführergasse;48.138278;16.281955
490177500;Wien Halban-Kurz-Straße;48.133037;16.362723
490040100;Wien Ghelengasse;48.180303;16.259509
490095200;Wien Nästlbergergasse;48.160176;16.260587
490067100;Wien Lemböckgasse;48.127779;16.307232
490112500;Wien Schartlgasse;48.137703;16.281227
490051600;Wien Heudörfelgasse;48.153263;16.26403
490094700;Wien Nowakgasse;48.126619;16.314145
490052400;Wien Himberger Straße;48.143321;16.382643
490085500;Wien Maurer Lange Gasse;48.147474;16.268183
490138200;Wien Tinterstraße;48.203243;16.275087
490104900;Wien Klinik Penzing;48.206893;16.280265
490141700;Wien Gebirgsgasse;48.151942;16.263805
490057500;Wien Liesing Industriegelände Süd;48.128435;16.302261
490057700;Wien Innocentiagasse;48.190541;16.262457
490152400;Wien Indigoweg;48.138242;16.376404
490161200;Wien Cossmanngasse;48.196843;16.267284
490074000;Wien Lainzer Tor;48.166891;16.257117
490123600;Wien Brunner Straße/Ketzergasse;48.129451;16.297955
490070300;Wien Dirmhirngasse;48.135725;16.282476
490078800;Wien Liesing;48.134808;16.284004
490161300;Wien Deutschordenstraße;48.199944;16.267455
490061000;Wien Josef-Meder-Gasse;48.129981;16.294243
490007000;Wien Anton-Krieger-Gasse;48.142818;16.270386
490172000;Wien Franz-Lehár-Gasse;48.130296;16.291852
490087500;Wien Fabergasse;48.136903;16.277199
490122700;Wien Seuttergasse;48.193247;16.262268
490066300;Wien Kellerberggasse;48.125864;16.304985
490083600;Wien Aquäduktsteg;48.137999;16.275132
490080700;Wien Löwenthalgasse;48.136004;16.278179
490099800;Wien Pellmanngasse;48.130754;16.288481
490034900;Wien Franzosenweg;48.140157;16.382796
490118500;Wien St. Veiter Tor;48.176662;16.254223
490105200;Wien Baumgartner Höhe;48.205221;16.272426
490145600;Wien Weidelstraße;48.142089;16.385834
490193600;Wien Valentingasse;48.148121;16.262727
490070700;Wien Korbgasse;48.136885;16.275078
490053600;Wien Hoferstiege;48.139096;16.271797
490003600;Wien Pfeiffenbergergasse;48.194658;16.26101
490006300;Wien An der Niederhaid;48.204133;16.269738
490178900;Wien Linzer Straße/Flötzersteig;48.20069;16.265513
490056000;Wien Hütteldorf;48.197391;16.261073
490078900;Wien Liesing Bad;48.132336;16.281442
490155200;Wien Rosiwalgasse;48.137757;16.382957
490066100;Wien Kaserngasse;48.149173;16.259167
490179000;Wien Bahnhofstraße;48.20078;16.263949
490085200;Wien Maurer Berg;48.144526;16.262277
490105300;Wien Pumgasse;48.136013;16.272138
490169500;Wien Rodaunbrücke;48.139078;16.267967
490153800;Wien Kurt-Tichy-Gasse;48.140507;16.389915
490010700;Wien Rettichgasse;48.20158;16.26225
490112700;Wien Rudolf-Waisenhorn-Gasse;48.142845;16.261432
490050900;Wien Hertlgasse;48.215253;16.280462
490079900;Wien Lindauergasse;48.144795;16.25896
490007600;Wien Aquäduktgasse;48.133721;16.272022
490111600;Wien Rosentalgasse;48.202254;16.2611
490009500;Wien An der Liesing;48.138952;16.264093
490193400;Wien An der Kuhtrift;48.145263;16.39708
490031100;Wien Feuerwache Am Steinhof;48.215334;16.278053
490063700;Wien Kaiser-Franz-Josef-Str.;48.135896;16.266763
490172100;Wien Grundäckergasse;48.139546;16.392378
490161400;Wien Wahlberggasse;48.205158;16.262493
490173400;Wien Satzberggasse;48.201832;16.258807
490161700;Wien Steinböckengasse;48.203738;16.260461
490012300;Wien Bergmillergasse;48.201373;16.256776
490056500;Wien Hämmerlegasse;48.138817;16.394275
490094900;Wien Oberlaa;48.142395;16.399552
490110700;Wien Rodauner Straße;48.138844;16.260183
490175800;Wien Savoyenstr.;48.217033;16.278044
490161500;Wien Henckellgasse;48.206272;16.260578
490082300;Wien Maireckergasse;48.135842;16.263077
490018400;Wien Hütteldorf, Bujattigasse;48.202632;16.25514
490161600;Wien Hüttelberg;48.208816;16.26154
490035500;Wien Freyenthurmgasse;48.20549;16.256758
490019800;Wien Breitenfurter Str./Willergasse;48.137963;16.257117
490014300;Wien Bischofgasse;48.13808;16.39752
490165600;Wien Willerbrücke;48.1371;16.257693
490110500;Wien Rodaun;48.132813;16.262781
490077600;Wien Leopoldsdorfer Straße;48.137963;16.399623
490150100;Wien Wolfersberggasse;48.20398;16.251886
490179200;Wien Untere Kaistraße;48.136777;16.399102
490013900;Wien Kretschekgasse;48.224646;16.28369
490149200;Wien Willergasse/Schule;48.13408;16.257216
490118700;Wien Schrammelgasse;48.225815;16.285227
490110600;Wien Hochstraße;48.13239;16.258484
490051400;Wien Heuberg;48.22604;16.283411
490141600;Wien Utendorfgasse;48.203711;16.248569
490097000;Wien Oberlaaer Platz;48.137496;16.403911
490141200;Wien Uranusweg;48.207396;16.252039
490047800;Wien Haselbrunnerstraße;48.137235;16.25114
490073500;Wien Oberlaa, Friedhof;48.138206;16.404918
490102100;Wien Plachygasse;48.226705;16.28084
490020000;Wien Campingplatz Wien-West 1;48.211279;16.253513
490087000;Wien Merkurweg;48.207657;16.249162
490114600;Wien Samptwandnergasse;48.203396;16.245198
490124300;Wien Siedlung Kordon;48.218174;16.262026
490124200;Wien Siedlung Heuberg;48.227334;16.280013
490060000;Wien Johann-Friedl-Gasse;48.137074;16.407462
490127400;Wien Sonnbergstraße;48.130215;16.254978
490102900;Wien Veletaweg;48.227972;16.280957
490056200;Wien Hütteldorfer Friedhof;48.204304;16.244649
490089000;Wien Moosgasse;48.228674;16.282764
490179600;Wien Jubiläumswarte;48.221114;16.265406
490126600;Wien Siriusweg;48.207567;16.247544
490005700;Wien Ammerweg;48.218516;16.260479
490057100;Wien Hörtengasse;48.162396;16.444498
490184400;Wien Zentralfriedhof Gruppe 11;48.154917;16.437585
490182800;Wien Zentralfriedhof Tor 11;48.151951;16.429351
490200600;Wien Schloss Neugebäude;48.161021;16.447869
490184300;Wien Zentralfriedhof Gruppe 47;48.152625;16.43505
490152100;Wien Zentralfriedhof 2.Tor;48.154558;16.442053
490184200;Wien Zentralfriedhof Gruppe 74;48.150476;16.432722
490027000;Wien Luzegasse;48.160823;16.450152
490184100;Wien Zentralfriedhof Gruppe 78;48.148283;16.430241
490068400;Wien Klebindergraben;48.160508;16.453595
490063800;Wien Kaiserebersdorfer Friedhof;48.158657;16.453927
490147200;Wien Widholzgasse;48.155834;16.451491
490182900;Wien Zentralfriedhof Mahnmal 1938/45;48.149434;16.441945
490184000;Wien Zentralfriedhof Kriegsgräber 1.WK;48.146512;16.433693
490016700;Wien Roschégasse;48.153928;16.450287
490152200;Wien Zentralfriedhof 3.Tor;48.152751;16.448803
490183000;Wien Zentralfriedhof Friedhof-Gärtnerei;48.148103;16.440399
490182300;Wien Zentralfriedhof Kindergräber;48.149892;16.44537
490147600;Wien Pfaffenaugasse;48.171152;16.460112
490099100;Wien Pantucekgasse;48.160248;16.457442
490145700;Wien Paul-Wagner-Gasse;48.16885;16.461047
490183900;Wien Zentralfriedhof Kriegsgräber;48.145487;16.435859
490183100;Wien Zentralfriedhof Halle 3/Gr. 40;48.146737;16.443113
490166900;Wien Pantucekgasse/Widholzgasse;48.154611;16.455141
490152300;Wien Zentralfriedhof 4.Tor;48.151546;16.453253
490046300;Wien 11. Haidequerstraße;48.175484;16.462692
490046900;Wien Halterlacken;48.160122;16.461352
490183800;Wien Zentralfriedhof Tor 9/Gruppe 82;48.14386;16.439194
490167000;Wien Leberberg;48.155133;16.459015
490083100;Wien Margetinstraße;48.175619;16.46609
490169900;Wien Leberweg;48.150683;16.455851
490183600;Wien Zentralfriedhof Gruppe 66;48.143995;16.445981
490183200;Wien Zentralfriedhof Gruppe 121;48.144885;16.448201
490183700;Wien Zentralfriedhof Gruppe 84;48.142476;16.442484
490168500;Wien Zentralfriedhof 9.Tor;48.141038;16.437639
490090200;Wien Mühlsangergasse;48.159978;16.465514
490152500;Wien Hauptwerkstätte;48.149757;16.458134
490183300;Wien Zentralfriedhof Gruppe 152;48.145038;16.451293
490147800;Wien Jedletzbergerstraße;48.167241;16.469452
490159900;Wien Bertl-Hayde-Gasse;48.140301;16.440551
490074500;Wien Landwehrstraße;48.169066;16.470602
490014100;Wien Alberner Hafenzufahrtsstraße West;48.173345;16.470378
490183500;Wien Zentralfriedhof Gruppe 142;48.14217;16.44786
490149600;Wien Winterhafen;48.180779;16.468858
490183400;Wien Zentralfriedhof Gruppe 147;48.143015;16.450925
490167100;Wien Svetelskystraße;48.154045;16.466189
490063900;Wien Kaiserebersdorf, Zinnergasse;48.160005;16.470737
490001700;Wien Alberner Hafenzufahrtsstr.;48.172095;16.472481
490168400;Wien Wopenkastraße;48.150872;16.46342
490029400;Wien Etrichstraße;48.148436;16.461442
490141800;Wien Valiergasse;48.157362;16.469101
490053500;Wien Hoefftgasse;48.156032;16.468148
490141100;Wien Unterlaaer Straße;48.13595;16.411957
490008700;Wien Artillerieplatz;48.163942;16.472724
490020700;Wien Hafen Freudenau;48.178604;16.472382
490079400;Wien Sebastianbrücke;48.134601;16.414474
490185400;Wien Zinnergasse/Kaserne;48.167376;16.475367
490178000;Wien Kaiserebersdorf;48.146422;16.465613
490159400;Wien Baudißgasse;48.145281;16.461236
490153500;Wien Freudenauer Hafenbrücke;48.17045;16.476652
490090700;Wien Kaiserebersdorf, Münnichplatz;48.1588;16.473865
490159200;Wien Ailecgasse;48.14093;16.455339
490066700;Wien Dreherstraße/Hoefftgasse;48.154998;16.47205
490140900;Wien Unterlaa;48.132867;16.414321
490060500;Wien Kirsteweg;48.132372;16.418348
490046600;Wien Kaiserebersdorf, Dreherstraße;48.156607;16.473704
490068500;Wien Klederinger Straße;48.131428;16.423337
490035400;Wien Kraftwerk Freudenau;48.174424;16.479133
490141000;Wien Unterlaa Stadtgrenze;48.13106;16.427256
490169200;Wien Neu-Albern;48.168734;16.480625
490158800;Wien Warneckestraße;48.165129;16.480149
490158900;Wien Fabianistraße;48.163331;16.479726
490034200;Wien Frachtenbahnhof Lobau Hafen;48.18789;16.475349
490001500;Wien Albern;48.16005;16.484931
490099000;Wien Panozzalacke;48.18095;16.485884
490001800;Wien Alberner Straße;48.156364;16.484536
490082500;Wien Mannswörther Straße;48.158612;16.490217
490080900;Wien Lobgrundstraße;48.177309;16.491736
490113100;Wien Rustenfeld Siedlung;48.124156;16.394814
490090300;Wien Mühlwasser;48.204052;16.475699
490161000;Wien Zentraltanklager;48.1781;16.494361
490084700;Wien Marderweg;48.205158;16.474611
490001600;Wien Alberner Hafen;48.158396;16.49455
490031600;Wien Finsterbuschstraße Nord;48.173462;16.497831
490017100;Wien Brockhausengasse;48.207693;16.477003
490006200;Wien An der Bien;48.206947;16.480293
490090100;Wien Mühlhäufelweg;48.209005;16.477686
490095400;Wien Finsterbuschstraße Mitte;48.17081;16.5021
490191100;Wien Niedermeierweg;48.206254;16.48325
490102400;Wien Plattensteinergasse;48.211163;16.478702
490080800;Wien Lobaugasse;48.205418;16.486792
490163300;Wien Stavangergasse;48.213122;16.475807
490150700;Wien Haßlwanderweg;48.212709;16.4788
490154300;Wien Finsterbuschstr./Öllager;48.167466;16.507521
490062400;Wien In der Au;48.209293;16.486199
490178800;Wien Aspern Sportplatz;48.213671;16.480697
490022200;Wien Danzergasse;48.20878;16.48841
490154200;Wien Ölhafen;48.166154;16.509795
490163000;Wien Trondheimgasse;48.217824;16.477119
490163500;Wien Heustadelgasse/Schule;48.214902;16.484167
490163100;Wien Aspern, Oberdorfstraße;48.217518;16.479924
490008900;Wien Asperner Heldenplatz;48.216835;16.483178
490163600;Wien Hoechlegasse;48.213698;16.489273
490029900;Wien Aspernstraße;48.222444;16.474764
490095800;Wien Aspernstraße/Oberdorfstr.;48.219846;16.481192
490124700;Wien Siegesplatz;48.217599;16.485524
490151200;Wien Zachgasse;48.217131;16.487304
490163700;Wien Jägermaiszufahrt;48.212268;16.495386
490163800;Wien Heustadelgasse;48.210695;16.497201
490047700;Wien Haschafeld;48.225204;16.475187
490163900;Wien Auspitzgasse;48.209751;16.500231
490031800;Wien Löschniggasse;48.222759;16.480535
490164600;Wien Goldregengasse;48.221114;16.484446
490041400;Wien Gotthelfgasse;48.227271;16.472688
490165000;Wien Aurikelweg;48.220808;16.486252
490045500;Wien Haberlandtgasse;48.21883;16.489929
490081100;Wien Lohwaggasse;48.21723;16.492931
490164000;Wien Mühlau;48.209329;16.503278
490174600;Wien Soldanellenweg;48.22026;16.48841
490164700;Wien Pilotengasse;48.220395;16.488113
490005800;Wien Amongasse;48.230184;16.469452
490031700;Wien Billgasse;48.22444;16.483358
490127000;Wien Contiweg;48.230678;16.470207
490164100;Wien Leidlweg;48.208232;16.507072
490114300;Wien Saltenstraße;48.216547;16.498082
490164400;Wien Haengasse;48.20932;16.506829
490164800;Wien Reglergasse;48.223442;16.488446
490053200;Wien Hirschstetten;48.232665;16.468238
490164200;Wien Dumreichergasse;48.207225;16.510523
490181400;Wien Im Gestockert;48.206299;16.511359
490108300;Wien Eßling, Wegmayersiedlung;48.202119;16.514964
490053000;Wien Hirschstetten Ort;48.234831;16.466243
490088000;Wien Mittleres Hausfeld;48.227361;16.484643
490164300;Wien Arztgasse;48.20878;16.510505
490171000;Wien Kaposigasse;48.202227;16.516681
490033700;Wien Flugfeldstraße;48.215657;16.50433
490006000;Wien An den alten Schanzen;48.226381;16.489848
490140100;Wien Bambergergasse;48.206183;16.515476
490038600;Wien Opelwerk;48.217716;16.503125
490103800;Wien Fritz-Feigl-Weg;48.234436;16.472229
490009800;Wien Auernheimergasse;48.203144;16.51811
490192500;Wien Lavendelweg;48.225779;16.4933
490053100;Wien Blumengärten Hirschstetten;48.235874;16.471708
490164500;Wien Ultzmanngasse;48.206066;16.518497
490075100;Wien Lannesstraße;48.214686;16.510416
490134100;Wien Johann-Kutschera-Gasse;48.224979;16.496779
490010800;Wien Duchekgasse;48.209185;16.517544
490063200;Wien Kagraner Friedhof;48.253709;16.446125
490093800;Wien Forstnergasse;48.247632;16.453936
490083900;Wien Markomannenstraße;48.250185;16.45453
490186000;Wien Rennbahnweg;48.257358;16.449451
490167200;Wien Franz-Eduard-Matras-Gasse;48.256603;16.451213
490167300;Wien Theodor-Kramer-Str.;48.255695;16.454089
490023200;Wien Zehdengasse;48.259489;16.438178
490168700;Wien Panethgasse/Sebaldgasse;48.259075;16.448911
490167400;Wien Hochmuthgasse;48.254967;16.456489
490153900;Wien Ludwig-Reindl-Gasse;48.251659;16.460534
490057200;Wien Senekowitschgasse;48.254221;16.458907
490165700;Wien Martin-Gaunersdorfer-Gasse;48.2609;16.451455
490170100;Wien Hilde-Hannak-Gasse;48.24391;16.461316
490178600;Wien Gewerbepark Stadlau;48.245609;16.462818
490121600;Wien Sebaldgasse;48.262383;16.446943
490077300;Wien Leopoldauer Straße;48.262392;16.436147
490105000;Wien Puchgasse;48.260145;16.455069
490055000;Wien Hosnedlgasse;48.254985;16.461802
490077100;Wien Leopoldauer Platz;48.263399;16.440929
490078500;Wien Tillmanngasse;48.258743;16.458566
490027100;Wien Eipeldauer Straße;48.263075;16.436587
490169000;Wien Kefedergrundgasse;48.262788;16.432416
490095500;Wien Lieblgasse;48.257646;16.461802
490015500;Wien Maculangasse/Wagramer Straße;48.262491;16.453685
490082200;Wien Maculangasse;48.261493;16.455995
490185800;Wien Aderklaaer Straße;48.26357;16.451635
490170000;Wien Zwerchäckerweg;48.249645;16.467231
490058400;Wien Hosnedlgasse/Lieblgasse;48.257412;16.463402
490115100;Wien St.-Michael-Gasse;48.266617;16.439491
490173900;Wien Gewerbepark Kagran;48.251605;16.469245
490138600;Wien Voitgasse;48.262455;16.460957
490129000;Wien Spitzweg;48.264846;16.456211
490127700;Wien Sorgenthalgasse;48.266078;16.432075
490159500;Wien Süßenbrunner Straße/Oberfeldgasse;48.243029;16.468759
490061700;Wien Julius-Ficker-Straße;48.267058;16.448273
490059200;Wien Obachgasse;48.260459;16.464786
490112200;Wien Rautenweg;48.262024;16.464517
490171600;Wien Niedermoserstraße;48.264819;16.459132
490159600;Wien Jakob-Bindel-Platz;48.246616;16.472355
490145100;Wien Wassermanngasse;48.268379;16.448588
490023900;Wien Dopschstraße;48.269242;16.438825
490049500;Wien Heinrich-von-Buol-Gasse;48.267076;16.428227
490074800;Wien Langfeldgasse;48.26979;16.443212
490185900;Wien Großfeldsiedlung;48.270635;16.448075
490096400;Wien Tierquartier;48.251641;16.475591
490159700;Wien Korianderweg;48.249106;16.474908
490018000;Wien Bubergasse;48.270455;16.451473
490121300;Wien Hertha-Kräftner-Gasse;48.269467;16.431517
490032500;Wien Giefinggasse;48.268244;16.425899
490096600;Wien Oberfeldgasse/Spargelfeldstr.;48.241258;16.473488
490167500;Wien Schillingstraße;48.26054;16.470881
490181000;Wien Süßenbrunner Straße/Breitenleer Straße;48.25103;16.476904
490191700;Wien Paukerwerkstraße;48.269871;16.426636
490030500;Wien Felmayergasse;48.271957;16.432039
490045400;Wien Haberditzlgasse;48.271849;16.453361
490089300;Wien Moritz-Dreger-Gasse;48.27317;16.442277
490191600;Wien Kaisergrund/Franz-Sebek-Straße;48.268415;16.420505
490158500;Wien Lichtblaustraße;48.268172;16.465631
490013800;Wien Bibernellweg;48.247254;16.479097
490185100;Wien Franz-Sebek-Straße;48.269772;16.423049
490089600;Wien Murraygasse;48.236422;16.474638
490008300;Wien Breitenleer Straße/Arnikaweg;48.251443;16.479861
490026300;Wien Egon-Friedell-Gasse;48.273889;16.436416
490161900;Wien Kalmusweg;48.250203;16.480275
490096500;Wien Ziegelhofstraße/Oberfeldgasse;48.239928;16.478036
490125400;Wien Percostraße;48.269646;16.464058
490065100;Wien Kapellergasse;48.248845;16.483547
490168000;Wien Badeteich Hirschstetten;48.242886;16.480724
490191400;Wien Neu Leopoldau;48.273044;16.426276
490124800;Wien Siemensstraße;48.270833;16.420254
490040300;Wien Gladiolenweg;48.237546;16.479052
490175400;Wien Rudolf-Hausner-Gasse;48.265673;16.473695
490168100;Wien Kolletschkagasse;48.239074;16.479987
490188400;Wien Frohes-Schaffen-Weg;48.275867;16.44101
490098000;Wien Oswald-Redlich-Straße;48.275013;16.453837
490127900;Wien Breitenleer Straße/Spargelfeldstraße;48.251479;16.483052
490104800;Wien Prinzgasse;48.239874;16.481731
490102300;Wien Karl-Bednarik-Gasse;48.245501;16.483214
490188600;Wien Tauschekgasse;48.275435;16.434196
490186100;Wien Kürschnergasse;48.276209;16.446277
490167600;Wien Hermann-Gebauer-Straße;48.267264;16.474567
490188500;Wien Rosannagasse;48.277018;16.445936
490009000;Wien Frederick-Loewe-Weg;48.238049;16.481632
490113300;Wien Ruthnergasse;48.272271;16.418114
490076900;Wien Leopoldau;48.277728;16.449846
490128000;Wien Spargelfeldstraße/Rautenweg;48.254158;16.484589
490151500;Wien Pirquetgasse;48.240333;16.483619
490003800;Wien Zanggasse;48.238804;16.484446
